recorte,ano,mes,chuva_media_mm,mediana_mm,min_mm,max_mm,p90_mm,area_seca_pct,pixels
"Bacia completa",2010,01,254.9,261.7,28.6,542.5,355.7,0.0,32213
"Bacia completa",2010,02,255.0,253.9,61.0,788.1,379.8,0.0,32213
"Bacia completa",2010,03,189.5,176.4,32.4,824.7,338.3,0.0,32213
"Bacia completa",2010,04,63.0,46.6,2.3,344.6,142.6,24.7,32213
"Bacia completa",2010,05,59.2,52.0,0.7,239.8,111.0,19.3,32213
"Bacia completa",2010,06,12.7,9.8,0.0,76.9,23.9,91.0,32213
"Bacia completa",2010,07,23.9,18.6,0.0,126.4,51.0,62.8,32213
"Bacia completa",2010,08,20.1,16.0,0.3,105.0,38.5,73.6,32213
"Bacia completa",2010,09,49.6,40.9,2.2,223.7,90.4,19.1,32213
"Bacia completa",2010,10,132.8,137.1,6.7,511.1,220.7,5.9,32213
"Bacia completa",2010,11,135.6,128.6,5.6,495.2,222.3,4.1,32213
"Bacia completa",2010,12,172.4,167.0,34.6,698.8,249.6,0.0,32213
"Bacia completa",2011,01,249.0,249.4,36.1,565.8,373.7,0.0,32213
"Bacia completa",2011,02,290.7,281.5,77.4,896.8,412.5,0.0,32213
"Bacia completa",2011,03,210.1,206.8,27.4,649.0,341.9,0.0,32213
"Bacia completa",2011,04,149.5,135.0,4.3,610.2,295.7,8.2,32213
"Bacia completa",2011,05,52.0,36.7,1.0,320.3,117.1,34.9,32213
"Bacia completa",2011,06,22.8,18.6,0.0,148.8,45.4,67.5,32213
"Bacia completa",2011,07,22.9,17.3,0.0,119.2,47.5,65.0,32213
"Bacia completa",2011,08,28.5,23.4,0.3,117.9,54.9,53.9,32213
"Bacia completa",2011,09,62.8,49.5,2.9,382.7,123.1,15.6,32213
"Bacia completa",2011,10,104.5,104.8,5.0,406.2,154.5,6.8,32213
"Bacia completa",2011,11,143.8,146.8,13.2,477.6,218.7,1.4,32213
"Bacia completa",2011,12,223.0,224.4,37.2,744.0,318.6,0.0,32213
"Bacia completa",2012,01,227.7,230.4,39.1,569.3,327.7,0.0,32213
"Bacia completa",2012,02,297.0,286.3,74.8,942.1,436.5,0.0,32213
"Bacia completa",2012,03,175.0,170.1,39.4,619.0,276.2,0.0,32213
"Bacia completa",2012,04,163.8,153.0,8.7,666.1,259.2,2.0,32213
"Bacia completa",2012,05,96.7,84.1,0.5,567.5,170.5,11.7,32213
"Bacia completa",2012,06,51.7,34.4,0.0,287.2,123.9,37.2,32213
"Bacia completa",2012,07,18.6,13.8,0.0,101.0,37.1,75.4,32213
"Bacia completa",2012,08,20.1,19.4,0.2,88.0,33.0,69.4,32213
"Bacia completa",2012,09,73.7,61.4,3.0,344.6,146.0,14.3,32213
"Bacia completa",2012,10,93.2,89.7,4.1,290.0,158.4,10.0,32213
"Bacia completa",2012,11,194.6,178.3,14.9,779.9,297.3,0.2,32213
"Bacia completa",2012,12,218.3,221.1,37.8,913.5,308.6,0.0,32213
"Bacia completa",2013,01,205.1,204.1,33.7,462.0,296.4,0.0,32213
"Bacia completa",2013,02,236.4,251.6,28.4,866.3,335.2,0.0,32213
"Bacia completa",2013,03,180.6,173.4,19.9,606.0,318.8,0.1,32213
"Bacia completa",2013,04,96.3,94.3,2.5,276.1,152.2,7.3,32213
"Bacia completa",2013,05,86.4,72.6,1.8,463.4,165.7,8.2,32213
"Bacia completa",2013,06,71.8,66.6,0.0,406.7,130.8,15.5,32213
"Bacia completa",2013,07,18.5,15.1,0.0,93.8,34.5,75.5,32213
"Bacia completa",2013,08,39.5,34.4,0.3,165.8,74.0,33.6,32213
"Bacia completa",2013,09,53.7,51.6,2.8,191.5,86.7,14.9,32213
"Bacia completa",2013,10,171.2,174.8,18.0,722.9,251.6,0.8,32213
"Bacia completa",2013,11,157.2,167.8,14.4,576.7,258.6,1.8,32213
"Bacia completa",2013,12,246.8,238.4,45.2,904.2,374.9,0.0,32213
"Bacia completa",2014,01,302.3,294.1,30.1,929.0,582.1,0.0,32213
"Bacia completa",2014,02,311.4,294.9,46.8,937.7,507.6,0.0,32213
"Bacia completa",2014,03,282.0,282.5,19.6,682.7,445.9,0.1,32213
"Bacia completa",2014,04,116.8,107.3,5.9,391.0,225.3,8.5,32213
"Bacia completa",2014,05,136.4,138.9,1.1,575.9,220.8,8.9,32213
"Bacia completa",2014,06,47.5,34.2,0.0,220.6,100.1,28.4,32213
"Bacia completa",2014,07,26.3,21.6,0.0,117.1,50.0,56.2,32213
"Bacia completa",2014,08,31.2,21.2,0.4,167.7,75.2,55.5,32213
"Bacia completa",2014,09,91.4,79.3,6.6,660.2,152.5,4.6,32213
"Bacia completa",2014,10,106.4,102.6,5.3,339.0,183.9,3.5,32213
"Bacia completa",2014,11,194.7,188.8,12.4,604.0,305.0,1.4,32213
"Bacia completa",2014,12,187.7,201.3,39.4,693.1,272.2,0.0,32213
"Bacia completa",2015,01,283.7,303.9,30.4,690.8,430.3,0.0,32213
"Bacia completa",2015,02,221.0,215.3,53.5,833.9,321.1,0.0,32213
"Bacia completa",2015,03,190.6,194.1,17.0,569.1,312.7,0.1,32213
"Bacia completa",2015,04,146.2,144.5,8.4,613.7,241.2,3.0,32213
"Bacia completa",2015,05,132.9,120.4,0.8,797.9,249.3,10.6,32213
"Bacia completa",2015,06,30.7,24.2,0.0,168.6,64.5,51.4,32213
"Bacia completa",2015,07,43.8,32.6,0.0,242.3,98.5,40.6,32213
"Bacia completa",2015,08,32.7,27.6,0.3,167.1,64.5,45.6,32213
"Bacia completa",2015,09,53.9,49.0,2.3,310.5,94.4,16.9,32213
"Bacia completa",2015,10,80.5,84.0,7.0,265.3,121.9,10.9,32213
"Bacia completa",2015,11,144.9,158.9,13.6,493.4,233.5,3.2,32213
"Bacia completa",2015,12,157.4,154.6,27.0,723.1,216.5,0.0,32213
"Bacia completa",2016,01,228.6,232.1,29.7,648.8,303.7,0.0,32213
"Bacia completa",2016,02,235.8,248.1,20.5,828.1,375.6,0.1,32213
"Bacia completa",2016,03,171.5,181.2,7.3,633.2,292.9,3.4,32213
"Bacia completa",2016,04,138.2,128.3,6.0,950.7,219.1,5.7,32213
"Bacia completa",2016,05,53.0,41.0,0.5,330.4,101.8,22.3,32213
"Bacia completa",2016,06,21.6,15.5,0.0,113.7,47.6,72.5,32213
"Bacia completa",2016,07,15.5,10.6,0.0,165.9,31.3,84.4,32213
"Bacia completa",2016,08,47.5,43.8,0.5,324.2,76.1,15.0,32213
"Bacia completa",2016,09,72.3,67.5,2.8,292.9,120.6,11.2,32213
"Bacia completa",2016,10,122.3,123.4,8.9,584.1,187.7,6.0,32213
"Bacia completa",2016,11,152.9,149.6,9.6,509.1,237.0,2.2,32213
"Bacia completa",2016,12,193.3,196.2,36.9,724.0,286.2,0.0,32213
"Bacia completa",2017,01,202.6,200.2,35.2,505.5,300.5,0.0,32213
"Bacia completa",2017,02,229.8,212.7,61.5,960.2,348.2,0.0,32213
"Bacia completa",2017,03,256.1,253.7,54.3,615.4,374.4,0.0,32213
"Bacia completa",2017,04,157.6,148.0,4.5,591.9,273.0,2.8,32213
"Bacia completa",2017,05,119.1,101.2,1.4,848.5,211.6,7.4,32213
"Bacia completa",2017,06,27.4,15.2,0.0,192.2,71.9,68.7,32213
"Bacia completa",2017,07,10.1,8.4,0.0,90.8,17.6,96.3,32213
"Bacia completa",2017,08,46.6,47.4,0.2,172.6,80.1,25.3,32213
"Bacia completa",2017,09,55.2,48.0,3.0,283.0,104.8,23.7,32213
"Bacia completa",2017,10,98.9,100.4,5.2,369.2,143.8,6.3,32213
"Bacia completa",2017,11,191.3,183.4,11.2,900.2,330.5,1.3,32213
"Bacia completa",2017,12,306.3,313.0,43.7,922.8,496.5,0.0,32213
"Bacia completa",2018,01,271.1,283.5,45.5,694.8,391.0,0.0,32213
"Bacia completa",2018,02,231.3,239.5,15.4,849.8,368.0,0.3,32213
"Bacia completa",2018,03,202.3,190.9,16.6,915.4,326.5,0.3,32213
"Bacia completa",2018,04,114.9,103.5,3.5,431.0,222.9,10.7,32213
"Bacia completa",2018,05,89.9,79.3,1.5,332.5,171.0,9.0,32213
"Bacia completa",2018,06,45.2,40.1,0.0,250.2,78.9,25.3,32213
"Bacia completa",2018,07,22.7,15.1,0.0,244.2,46.7,71.3,32213
"Bacia completa",2018,08,57.8,53.0,0.2,191.0,102.1,14.0,32213
"Bacia completa",2018,09,85.2,85.7,2.8,300.8,138.0,10.7,32213
"Bacia completa",2018,10,165.3,157.8,13.2,703.3,251.0,0.1,32213
"Bacia completa",2018,11,212.2,211.8,17.4,861.0,307.1,0.1,32213
"Bacia completa",2018,12,233.2,231.6,45.5,859.3,330.4,0.0,32213
"Bacia completa",2019,01,226.0,231.1,26.4,457.2,339.9,0.0,32213
"Bacia completa",2019,02,251.8,262.4,36.0,866.1,383.8,0.0,32213
"Bacia completa",2019,03,183.5,176.1,25.9,608.5,298.4,0.0,32213
"Bacia completa",2019,04,187.6,193.8,10.9,444.2,275.9,0.8,32213
"Bacia completa",2019,05,114.2,90.3,1.8,700.6,218.5,7.0,32213
"Bacia completa",2019,06,39.6,37.2,0.0,213.3,70.5,30.6,32213
"Bacia completa",2019,07,26.7,19.3,0.0,164.5,55.4,58.6,32213
"Bacia completa",2019,08,20.9,18.2,0.2,84.9,39.4,69.5,32213
"Bacia completa",2019,09,51.2,40.6,3.5,258.4,101.9,25.4,32213
"Bacia completa",2019,10,90.7,82.3,4.0,421.4,163.5,9.3,32213
"Bacia completa",2019,11,236.2,217.2,19.2,1552.8,351.4,0.1,32213
"Bacia completa",2019,12,286.7,273.8,33.5,1589.0,428.3,0.0,32213
"Bacia completa",2020,01,220.1,225.5,34.4,531.4,301.6,0.0,32213
"Bacia completa",2020,02,260.1,252.9,80.0,955.1,365.3,0.0,32213
"Bacia completa",2020,03,177.7,174.9,22.4,736.9,267.4,0.0,32213
"Bacia completa",2020,04,103.5,67.8,3.8,435.9,239.2,7.0,32213
"Bacia completa",2020,05,76.2,72.6,1.5,393.9,125.0,8.9,32213
"Bacia completa",2020,06,31.5,26.1,0.0,152.9,63.8,48.3,32213
"Bacia completa",2020,07,25.9,23.8,0.0,113.7,49.1,52.3,32213
"Bacia completa",2020,08,38.5,28.1,0.4,222.8,88.8,44.6,32213
"Bacia completa",2020,09,56.4,51.7,3.4,264.5,107.2,26.9,32213
"Bacia completa",2020,10,75.3,71.0,5.5,258.2,132.4,9.9,32213
"Bacia completa",2020,11,99.2,90.8,5.9,391.7,160.2,5.7,32213
"Bacia completa",2020,12,235.5,238.2,34.0,794.3,345.9,0.0,32213
"Bacia completa",2021,01,259.4,258.7,64.1,885.8,347.4,0.0,32213
"Bacia completa",2021,02,247.9,232.2,46.5,867.7,404.8,0.0,32213
"Bacia completa",2021,03,221.6,220.4,29.1,704.7,340.1,0.0,32213
"Bacia completa",2021,04,156.8,136.7,5.9,1167.3,232.9,3.8,32213
"Bacia completa",2021,05,66.7,56.8,0.8,361.1,123.5,10.0,32213
"Bacia completa",2021,06,56.8,45.0,0.0,315.0,129.2,29.5,32213
"Bacia completa",2021,07,13.7,8.2,0.0,96.4,31.3,83.4,32213
"Bacia completa",2021,08,25.1,19.8,0.3,120.6,49.9,63.4,32213
"Bacia completa",2021,09,50.1,42.9,3.6,299.2,90.3,24.3,32213
"Bacia completa",2021,10,91.5,84.3,3.9,376.7,149.2,6.3,32213
"Bacia completa",2021,11,223.6,220.3,25.7,795.8,346.1,0.0,32213
"Bacia completa",2021,12,294.9,281.4,39.5,636.8,440.2,0.0,32213
"Bacia completa",2022,01,171.0,167.2,18.9,451.5,266.0,0.1,32213
"Bacia completa",2022,02,211.8,204.2,31.3,839.6,318.7,0.0,32213
"Bacia completa",2022,03,234.7,238.8,23.6,770.5,367.8,0.0,32213
"Bacia completa",2022,04,68.1,57.1,3.5,304.4,124.8,8.4,32213
"Bacia completa",2022,05,54.5,49.5,0.5,312.1,103.6,29.8,32213
"Bacia completa",2022,06,45.5,44.1,0.0,165.5,76.8,19.8,32213
"Bacia completa",2022,07,21.2,13.0,0.0,180.4,51.1,71.7,32213
"Bacia completa",2022,08,53.4,49.4,0.2,199.4,92.9,16.7,32213
"Bacia completa",2022,09,77.1,61.9,3.2,502.3,156.9,16.3,32213
"Bacia completa",2022,10,118.1,114.4,3.1,298.5,204.4,8.9,32213
"Bacia completa",2022,11,94.0,69.9,4.9,535.9,188.0,12.5,32213
"Bacia completa",2022,12,260.3,244.6,19.5,1407.5,374.6,0.1,32213
"Bacia completa",2023,01,199.5,185.1,37.3,533.8,293.5,0.0,32213
"Bacia completa",2023,02,214.2,201.5,49.5,817.9,289.7,0.0,32213
"Bacia completa",2023,03,289.4,287.6,26.6,785.1,410.1,0.0,32213
"Bacia completa",2023,04,130.0,120.3,2.6,722.0,219.3,7.8,32213
"Bacia completa",2023,05,121.6,89.7,5.8,707.3,243.0,5.6,32213
"Bacia completa",2023,06,26.8,24.1,0.0,116.5,48.5,52.1,32213
"Bacia completa",2023,07,12.0,7.0,0.0,92.3,28.1,87.6,32213
"Bacia completa",2023,08,25.8,23.6,0.2,105.2,41.3,54.6,32213
"Bacia completa",2023,09,68.0,60.8,3.0,353.3,120.0,12.4,32213
"Bacia completa",2023,10,70.5,63.9,3.9,415.6,114.4,8.6,32213
"Bacia completa",2023,11,116.5,104.2,13.3,641.0,185.2,1.1,32213
"Bacia completa",2023,12,217.0,184.4,66.5,924.5,337.8,0.0,32213
"Bacia completa",2024,01,222.4,235.5,21.6,539.7,356.7,0.0,32213
"Bacia completa",2024,02,264.2,265.1,40.9,964.9,411.3,0.0,32213
"Bacia completa",2024,03,193.8,176.4,29.4,892.4,305.9,0.0,32213
"Bacia completa",2024,04,119.6,107.4,7.7,445.5,207.2,2.3,32213
"Bacia completa",2024,05,82.9,61.7,2.0,548.9,173.1,20.5,32213
"Bacia completa",2024,06,19.3,11.4,0.0,199.6,40.9,80.0,32213
"Bacia completa",2024,07,10.4,8.1,0.0,62.9,21.1,94.3,32213
"Bacia completa",2024,08,19.8,18.4,0.3,62.2,33.6,72.9,32213
"Bacia completa",2024,09,42.5,38.4,4.0,233.5,66.5,17.1,32213
"Bacia completa",2024,10,116.0,111.0,8.8,317.5,175.3,1.0,32213
"Bacia completa",2024,11,241.5,222.1,22.7,1215.9,388.1,0.0,32213
"Bacia completa",2024,12,178.1,168.0,44.5,604.8,245.1,0.0,32213
"Bacia completa",2025,01,280.2,274.1,46.9,822.5,403.6,0.0,32213
"Bacia completa",2025,02,252.7,244.2,35.1,864.0,377.4,0.0,32213
"Bacia completa",2025,03,304.2,269.5,78.5,1029.1,499.6,0.0,32213
"Bacia completa",2025,04,164.3,147.8,9.9,654.5,282.8,1.3,32213
"Bacia completa",2025,05,99.6,84.6,2.3,842.4,168.4,4.0,32213
"Bacia completa",2025,06,24.0,17.6,0.0,123.6,49.1,63.7,32213
"Bacia completa",2025,07,13.2,9.5,0.0,91.5,27.6,86.9,32213
"Bacia completa",2025,08,25.5,21.5,0.2,176.4,44.8,59.4,32213
"Bacia completa",2025,09,69.4,51.6,4.0,327.1,141.7,15.4,32213
"Bacia completa",2025,10,146.7,139.8,11.6,453.5,225.2,0.1,32213
"Bacia completa",2025,11,177.3,168.2,20.6,654.3,261.1,0.1,32213
"Bacia completa",2025,12,302.5,304.6,54.3,784.7,451.2,0.0,32213
"Bacia completa",2026,01,237.5,214.1,36.0,613.8,407.9,0.0,32213
"Bacia completa",2026,02,217.0,201.0,27.4,946.1,309.0,0.0,32213
"Bacia completa",2026,03,264.6,243.4,39.5,899.3,407.4,0.0,32213
"Bacia completa",2026,04,248.2,240.7,5.7,876.4,434.3,3.4,32213
"Bacia completa",2026,05,73.2,48.1,1.6,733.4,152.2,11.6,32213
"Bacia completa",2026,06,44.5,36.5,0.0,194.6,87.9,34.1,32213
"Sub-bacia Abunã",1981,01,308.7,301.4,207.2,461.8,391.5,0.0,1057
"Sub-bacia Abunã",1981,02,271.1,273.8,172.6,361.1,315.1,0.0,1057
"Sub-bacia Abunã",1981,03,291.1,288.6,222.7,394.7,338.0,0.0,1057
"Sub-bacia Abunã",1981,04,186.4,187.3,109.1,280.2,223.6,0.0,1057
"Sub-bacia Abunã",1981,05,84.0,80.1,48.4,146.4,107.7,0.0,1057
"Sub-bacia Abunã",1981,06,19.9,19.7,10.4,32.8,26.3,86.0,1057
"Sub-bacia Abunã",1981,07,12.1,11.4,5.9,26.3,16.9,99.7,1057
"Sub-bacia Abunã",1981,08,48.8,46.2,15.7,99.3,71.2,2.0,1057
"Sub-bacia Abunã",1981,09,108.6,104.4,32.5,222.9,146.8,0.0,1057
"Sub-bacia Abunã",1981,10,175.5,177.1,109.6,259.9,211.5,0.0,1057
"Sub-bacia Abunã",1981,11,211.2,210.6,148.4,296.1,247.2,0.0,1057
"Sub-bacia Abunã",1981,12,217.2,216.8,160.8,285.0,251.9,0.0,1057
"Sub-bacia Abunã",1982,01,307.8,316.0,189.3,413.9,361.0,0.0,1057
"Sub-bacia Abunã",1982,02,345.2,350.2,218.3,475.0,403.2,0.0,1057
"Sub-bacia Abunã",1982,03,223.9,229.7,130.3,302.4,261.3,0.0,1057
"Sub-bacia Abunã",1982,04,191.5,190.9,122.4,267.3,222.2,0.0,1057
"Sub-bacia Abunã",1982,05,69.9,69.1,15.9,125.1,88.0,0.3,1057
"Sub-bacia Abunã",1982,06,36.9,36.8,10.4,70.2,51.1,14.0,1057
"Sub-bacia Abunã",1982,07,33.6,29.4,11.0,74.1,54.6,33.2,1057
"Sub-bacia Abunã",1982,08,55.4,51.9,22.2,116.9,82.8,0.8,1057
"Sub-bacia Abunã",1982,09,120.1,116.9,62.6,232.7,163.5,0.0,1057
"Sub-bacia Abunã",1982,10,136.9,136.0,85.4,199.2,166.6,0.0,1057
"Sub-bacia Abunã",1982,11,179.2,175.1,92.9,297.2,233.1,0.0,1057
"Sub-bacia Abunã",1982,12,212.4,214.2,130.7,309.9,267.5,0.0,1057
"Sub-bacia Abunã",1983,01,254.6,248.8,177.5,376.0,307.5,0.0,1057
"Sub-bacia Abunã",1983,02,234.6,232.6,136.4,335.4,285.9,0.0,1057
"Sub-bacia Abunã",1983,03,233.5,237.6,140.7,339.5,288.4,0.0,1057
"Sub-bacia Abunã",1983,04,159.7,153.8,81.6,312.1,221.0,0.0,1057
"Sub-bacia Abunã",1983,05,63.1,64.7,19.1,104.0,83.2,0.4,1057
"Sub-bacia Abunã",1983,06,25.0,23.4,12.3,57.2,34.3,62.3,1057
"Sub-bacia Abunã",1983,07,14.0,12.5,5.9,30.2,22.5,95.3,1057
"Sub-bacia Abunã",1983,08,13.0,12.6,6.1,28.8,18.0,99.7,1057
"Sub-bacia Abunã",1983,09,65.7,62.4,32.4,140.8,90.9,0.0,1057
"Sub-bacia Abunã",1983,10,100.2,99.6,61.0,161.0,122.1,0.0,1057
"Sub-bacia Abunã",1983,11,193.7,187.9,123.6,335.1,246.3,0.0,1057
"Sub-bacia Abunã",1983,12,193.3,190.5,124.6,285.9,233.1,0.0,1057
"Sub-bacia Abunã",1984,01,265.2,263.4,205.6,344.9,294.9,0.0,1057
"Sub-bacia Abunã",1984,02,298.2,292.5,166.3,436.0,375.5,0.0,1057
"Sub-bacia Abunã",1984,03,289.2,288.9,214.1,362.6,322.3,0.0,1057
"Sub-bacia Abunã",1984,04,249.1,244.8,172.3,367.6,303.9,0.0,1057
"Sub-bacia Abunã",1984,05,110.3,116.2,27.3,183.8,148.6,0.0,1057
"Sub-bacia Abunã",1984,06,18.9,17.3,5.6,42.0,26.7,81.6,1057
"Sub-bacia Abunã",1984,07,20.5,19.1,9.1,55.8,28.4,80.1,1057
"Sub-bacia Abunã",1984,08,29.8,27.0,9.0,61.8,49.4,44.0,1057
"Sub-bacia Abunã",1984,09,128.6,107.8,59.2,392.7,220.5,0.0,1057
"Sub-bacia Abunã",1984,10,206.5,203.2,152.0,276.2,241.2,0.0,1057
"Sub-bacia Abunã",1984,11,229.6,231.1,161.3,316.1,264.3,0.0,1057
"Sub-bacia Abunã",1984,12,191.9,185.7,130.5,287.7,237.0,0.0,1057
"Sub-bacia Abunã",1985,01,273.3,275.1,196.9,362.7,313.9,0.0,1057
"Sub-bacia Abunã",1985,02,178.3,172.6,113.8,269.6,226.9,0.0,1057
"Sub-bacia Abunã",1985,03,242.4,243.8,160.6,295.7,268.5,0.0,1057
"Sub-bacia Abunã",1985,04,231.1,222.7,147.3,363.6,294.2,0.0,1057
"Sub-bacia Abunã",1985,05,77.4,76.2,41.0,130.1,98.6,0.0,1057
"Sub-bacia Abunã",1985,06,16.1,16.3,7.7,28.5,20.9,99.7,1057
"Sub-bacia Abunã",1985,07,31.2,29.1,8.8,90.4,48.2,35.3,1057
"Sub-bacia Abunã",1985,08,59.5,58.1,32.1,109.3,78.7,0.0,1057
"Sub-bacia Abunã",1985,09,120.8,101.1,63.8,326.0,205.7,0.0,1057
"Sub-bacia Abunã",1985,10,174.4,174.9,126.6,232.1,192.9,0.0,1057
"Sub-bacia Abunã",1985,11,221.5,217.6,143.7,318.8,269.7,0.0,1057
"Sub-bacia Abunã",1985,12,237.9,238.0,174.6,309.6,271.4,0.0,1057
"Sub-bacia Abunã",1986,01,249.6,256.3,146.4,358.2,306.2,0.0,1057
"Sub-bacia Abunã",1986,02,353.5,354.7,233.0,469.3,405.3,0.0,1057
"Sub-bacia Abunã",1986,03,314.8,314.9,244.1,401.4,352.1,0.0,1057
"Sub-bacia Abunã",1986,04,174.0,172.4,105.6,252.5,210.3,0.0,1057
"Sub-bacia Abunã",1986,05,194.0,199.8,84.4,273.3,235.6,0.0,1057
"Sub-bacia Abunã",1986,06,18.2,17.9,4.5,40.7,27.8,83.0,1057
"Sub-bacia Abunã",1986,07,33.3,30.4,15.0,88.7,47.9,17.1,1057
"Sub-bacia Abunã",1986,08,81.5,76.8,34.1,165.3,112.3,0.0,1057
"Sub-bacia Abunã",1986,09,114.5,111.5,59.3,211.8,146.0,0.0,1057
"Sub-bacia Abunã",1986,10,110.5,104.5,68.3,194.4,150.9,0.0,1057
"Sub-bacia Abunã",1986,11,213.1,211.7,155.9,303.2,243.7,0.0,1057
"Sub-bacia Abunã",1986,12,184.7,188.6,103.9,293.3,234.3,0.0,1057
"Sub-bacia Abunã",1987,01,265.7,263.2,186.7,382.3,305.2,0.0,1057
"Sub-bacia Abunã",1987,02,268.0,275.4,122.3,367.9,325.8,0.0,1057
"Sub-bacia Abunã",1987,03,251.4,252.1,152.0,332.2,302.3,0.0,1057
"Sub-bacia Abunã",1987,04,165.9,158.1,108.2,281.8,226.2,0.0,1057
"Sub-bacia Abunã",1987,05,63.4,46.7,19.4,190.4,127.9,0.5,1057
"Sub-bacia Abunã",1987,06,63.7,64.7,20.2,140.8,85.2,1.3,1057
"Sub-bacia Abunã",1987,07,17.6,15.2,5.9,55.5,30.5,82.9,1057
"Sub-bacia Abunã",1987,08,17.7,16.8,7.6,51.8,26.9,86.6,1057
"Sub-bacia Abunã",1987,09,78.9,77.4,42.7,141.9,101.2,0.0,1057
"Sub-bacia Abunã",1987,10,139.3,139.2,102.4,182.2,157.4,0.0,1057
"Sub-bacia Abunã",1987,11,261.1,259.8,168.5,379.3,316.7,0.0,1057
"Sub-bacia Abunã",1987,12,251.4,243.0,160.7,377.7,319.4,0.0,1057
"Sub-bacia Abunã",1988,01,255.4,253.4,157.3,369.2,303.2,0.0,1057
"Sub-bacia Abunã",1988,02,290.3,257.3,150.3,583.4,459.9,0.0,1057
"Sub-bacia Abunã",1988,03,236.5,212.1,168.2,428.0,342.7,0.0,1057
"Sub-bacia Abunã",1988,04,202.1,206.8,94.5,310.2,257.0,0.0,1057
"Sub-bacia Abunã",1988,05,62.7,62.3,18.6,120.1,82.2,0.2,1057
"Sub-bacia Abunã",1988,06,10.4,10.3,4.7,18.6,13.0,100.0,1057
"Sub-bacia Abunã",1988,07,12.7,12.4,6.3,22.7,17.0,100.0,1057
"Sub-bacia Abunã",1988,08,16.8,16.4,6.3,34.3,24.7,91.0,1057
"Sub-bacia Abunã",1988,09,63.6,58.9,35.5,172.1,83.4,0.0,1057
"Sub-bacia Abunã",1988,10,125.9,118.5,66.6,231.1,174.8,0.0,1057
"Sub-bacia Abunã",1988,11,234.7,231.4,152.1,335.2,284.7,0.0,1057
"Sub-bacia Abunã",1988,12,277.9,274.7,217.4,367.3,321.9,0.0,1057
"Sub-bacia Abunã",1989,01,326.9,333.8,196.3,427.1,377.6,0.0,1057
"Sub-bacia Abunã",1989,02,328.1,333.6,201.4,452.4,387.0,0.0,1057
"Sub-bacia Abunã",1989,03,254.4,239.6,177.4,385.4,335.0,0.0,1057
"Sub-bacia Abunã",1989,04,251.4,253.4,149.1,346.8,298.2,0.0,1057
"Sub-bacia Abunã",1989,05,99.6,100.7,41.0,157.7,121.4,0.0,1057
"Sub-bacia Abunã",1989,06,44.6,44.3,17.3,92.8,59.3,4.7,1057
"Sub-bacia Abunã",1989,07,26.9,26.3,11.9,58.1,34.7,41.1,1057
"Sub-bacia Abunã",1989,08,51.9,51.2,23.1,97.6,69.9,0.7,1057
"Sub-bacia Abunã",1989,09,50.5,49.7,26.2,90.9,64.5,0.0,1057
"Sub-bacia Abunã",1989,10,144.5,136.4,73.9,223.2,191.3,0.0,1057
"Sub-bacia Abunã",1989,11,184.8,183.1,131.3,240.4,213.3,0.0,1057
"Sub-bacia Abunã",1989,12,196.2,189.8,133.4,285.5,242.9,0.0,1057
"Sub-bacia Abunã",1990,01,193.1,190.7,137.8,274.6,221.4,0.0,1057
"Sub-bacia Abunã",1990,02,220.3,216.4,157.2,304.2,264.2,0.0,1057
"Sub-bacia Abunã",1990,03,233.2,224.0,129.7,405.8,329.9,0.0,1057
"Sub-bacia Abunã",1990,04,141.8,138.6,57.5,273.5,202.7,0.0,1057
"Sub-bacia Abunã",1990,05,79.8,78.9,51.8,115.6,93.8,0.0,1057
"Sub-bacia Abunã",1990,06,16.9,15.4,4.6,39.4,27.8,84.2,1057
"Sub-bacia Abunã",1990,07,18.4,16.6,7.0,41.0,27.7,82.7,1057
"Sub-bacia Abunã",1990,08,35.3,30.0,12.1,101.4,60.9,39.6,1057
"Sub-bacia Abunã",1990,09,90.2,87.2,54.0,161.7,116.9,0.0,1057
"Sub-bacia Abunã",1990,10,136.2,135.6,82.9,216.9,165.3,0.0,1057
"Sub-bacia Abunã",1990,11,195.8,195.4,115.5,269.7,232.8,0.0,1057
"Sub-bacia Abunã",1990,12,222.7,218.7,146.6,322.3,268.8,0.0,1057
"Sub-bacia Abunã",1991,01,314.5,309.6,237.9,429.3,372.3,0.0,1057
"Sub-bacia Abunã",1991,02,250.8,246.8,177.5,351.8,292.6,0.0,1057
"Sub-bacia Abunã",1991,03,227.7,219.1,155.4,342.1,286.8,0.0,1057
"Sub-bacia Abunã",1991,04,179.5,182.6,63.2,311.6,242.5,0.0,1057
"Sub-bacia Abunã",1991,05,104.2,106.8,41.2,171.6,134.4,0.0,1057
"Sub-bacia Abunã",1991,06,53.7,53.8,12.6,98.8,74.4,4.3,1057
"Sub-bacia Abunã",1991,07,21.2,20.7,9.1,39.0,28.5,74.8,1057
"Sub-bacia Abunã",1991,08,11.9,10.4,7.7,32.3,18.7,97.8,1057
"Sub-bacia Abunã",1991,09,113.4,108.0,61.2,200.4,150.3,0.0,1057
"Sub-bacia Abunã",1991,10,108.8,107.9,75.3,155.4,126.2,0.0,1057
"Sub-bacia Abunã",1991,11,205.3,204.2,146.6,285.9,248.3,0.0,1057
"Sub-bacia Abunã",1991,12,157.3,155.4,108.0,217.4,183.9,0.0,1057
"Sub-bacia Abunã",1992,01,267.7,267.6,207.4,336.7,301.8,0.0,1057
